date,retailer,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,certificate_lab,certificate_number,price_usd,price_per_carat,product_url,scraped_at
2026-04-23,VRAI,round-brilliant,1.44,H,VS2,Excellent,Excellent,Excellent,,,,870.0,604.17,https://www.vrai.com/diamonds/F537782,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.61,H,SI1,Excellent,Excellent,Excellent,,,,871.0,540.99,https://www.vrai.com/diamonds/F5005004,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.39,H,VS1,Excellent,Excellent,Excellent,,,,871.0,626.62,https://www.vrai.com/diamonds/F5003221,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.45,H,VS2,Excellent,Excellent,Excellent,,,,877.0,604.83,https://www.vrai.com/diamonds/F5003052,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.62,H,SI1,Excellent,Excellent,Excellent,,,,878.0,541.98,https://www.vrai.com/diamonds/F7000016,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.63,H,SI1,Excellent,Excellent,Excellent,,,,886.0,543.56,https://www.vrai.com/diamonds/F9006900,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.64,H,SI1,Excellent,Excellent,Excellent,,,,893.0,544.51,https://www.vrai.com/diamonds/F5003112,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.32,H,VS1,Excellent,Excellent,Excellent,,,,896.0,678.79,https://www.vrai.com/diamonds/F549143,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.43,H,VS1,Excellent,Excellent,Excellent,,,,904.0,632.17,https://www.vrai.com/diamonds/F541489,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.38,H,VS2,Excellent,Excellent,Excellent,,,,905.0,655.8,https://www.vrai.com/diamonds/F526204,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.66,H,SI1,Excellent,Excellent,Excellent,,,,907.0,546.39,https://www.vrai.com/diamonds/F538169,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.44,H,VS1,Excellent,Excellent,Excellent,,,,912.0,633.33,https://www.vrai.com/diamonds/F9010010,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.39,H,VS2,Excellent,Excellent,Excellent,,,,914.0,657.55,https://www.vrai.com/diamonds/F560844,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.68,H,SI1,Excellent,Excellent,Excellent,,,,921.0,548.21,https://www.vrai.com/diamonds/F5032871,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.4,H,VS2,Excellent,Excellent,Excellent,,,,922.0,658.57,https://www.vrai.com/diamonds/F537269,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.35,H,VS1,Excellent,Excellent,Excellent,,,,923.0,683.7,https://www.vrai.com/diamonds/F550438,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.69,H,SI1,Excellent,Excellent,Excellent,,,,928.0,549.11,https://www.vrai.com/diamonds/F556480,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.36,H,VS1,Excellent,Excellent,Excellent,,,,931.0,684.56,https://www.vrai.com/diamonds/F139562,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.42,H,VS2,Excellent,Excellent,Excellent,,,,939.0,661.27,https://www.vrai.com/diamonds/F537961,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.37,H,VS1,Excellent,Excellent,Excellent,,,,940.0,686.13,https://www.vrai.com/diamonds/F546849,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.38,H,VS1,Excellent,Excellent,Excellent,,,,949.0,687.68,https://www.vrai.com/diamonds/F549134,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.72,H,SI1,Excellent,Excellent,Excellent,,,,950.0,552.33,https://www.vrai.com/diamonds/F5022160,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.73,H,SI1,Excellent,Excellent,Excellent,,,,957.0,553.18,https://www.vrai.com/diamonds/F564032,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.08,H,VS1,Excellent,Excellent,Excellent,,,,980.0,907.41,https://www.vrai.com/diamonds/F9005990,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.64,H,SI1,Excellent,Excellent,Excellent,,,,982.0,598.78,https://www.vrai.com/diamonds/F564020,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.37,H,VS2,Ideal+Hearts,Excellent,Excellent,,,,986.0,719.71,https://www.vrai.com/diamonds/F529551,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.65,H,SI1,Excellent,Excellent,Excellent,,,,990.0,600.0,https://www.vrai.com/diamonds/F525405,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.78,H,SI1,Excellent,Excellent,Excellent,,,,993.0,557.87,https://www.vrai.com/diamonds/F550436,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.66,H,SI1,Excellent,Excellent,Excellent,,,,997.0,600.6,https://www.vrai.com/diamonds/F546510,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.79,H,SI1,Excellent,Excellent,Excellent,,,,1000.0,558.66,https://www.vrai.com/diamonds/F5031654,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.67,H,SI1,Excellent,Excellent,Excellent,,,,1005.0,601.8,https://www.vrai.com/diamonds/F544338,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.61,H,VS2,Excellent,Excellent,Excellent,,,,1005.0,624.22,https://www.vrai.com/diamonds/F5003860,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.8,H,SI1,Excellent,Excellent,Excellent,,,,1007.0,559.44,https://www.vrai.com/diamonds/F5020571,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.69,H,SI1,Excellent,Excellent,Excellent,,,,1021.0,604.14,https://www.vrai.com/diamonds/F534482,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.82,H,SI1,Excellent,Excellent,Excellent,,,,1022.0,561.54,https://www.vrai.com/diamonds/F5015519,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.83,H,SI1,Excellent,Excellent,Excellent,,,,1029.0,562.3,https://www.vrai.com/diamonds/F5008076,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.64,H,VS2,Excellent,Excellent,Excellent,,,,1030.0,628.05,https://www.vrai.com/diamonds/F9003800,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.85,H,SI1,Excellent,Excellent,Excellent,,,,1044.0,564.32,https://www.vrai.com/diamonds/F5023256,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.66,H,VS2,Excellent,Excellent,Excellent,,,,1046.0,630.12,https://www.vrai.com/diamonds/F9005186,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.73,H,SI1,Excellent,Excellent,Excellent,,,,1052.0,608.09,https://www.vrai.com/diamonds/F512060,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.67,H,VS2,Excellent,Excellent,Excellent,,,,1054.0,631.14,https://www.vrai.com/diamonds/F5024596,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.61,H,VS1,Excellent,Excellent,Excellent,,,,1054.0,654.66,https://www.vrai.com/diamonds/F9012604,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.87,H,SI1,Excellent,Excellent,Excellent,,,,1059.0,566.31,https://www.vrai.com/diamonds/F7000253,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.68,H,VS2,Excellent,Excellent,Excellent,,,,1063.0,632.74,https://www.vrai.com/diamonds/F5004664,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.62,H,VS1,Excellent,Excellent,Excellent,,,,1063.0,656.17,https://www.vrai.com/diamonds/F5002124,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.88,H,SI1,Excellent,Excellent,Excellent,,,,1066.0,567.02,https://www.vrai.com/diamonds/F5015099,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.69,H,VS2,Excellent,Excellent,Excellent,,,,1071.0,633.73,https://www.vrai.com/diamonds/F240011,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.63,H,VS1,Excellent,Excellent,Excellent,,,,1071.0,657.06,https://www.vrai.com/diamonds/F5007708,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.7,H,VS2,Excellent,Excellent,Excellent,,,,1079.0,634.71,https://www.vrai.com/diamonds/F5001362,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.64,H,VS1,Excellent,Excellent,Excellent,,,,1080.0,658.54,https://www.vrai.com/diamonds/F9009964,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.71,H,VS2,Excellent,Excellent,Excellent,,,,1087.0,635.67,https://www.vrai.com/diamonds/F5003658,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.91,H,SI1,Excellent,Excellent,Excellent,,,,1088.0,569.63,https://www.vrai.com/diamonds/F5014239,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.65,H,SI1,Ideal+Hearts,Excellent,Excellent,,,,1089.0,660.0,https://www.vrai.com/diamonds/F524289,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.65,H,VS1,Excellent,Excellent,Excellent,,,,1089.0,660.0,https://www.vrai.com/diamonds/F9012900,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.72,H,VS2,Excellent,Excellent,Excellent,,,,1096.0,637.21,https://www.vrai.com/diamonds/F5002076,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.66,H,VS1,Excellent,Excellent,Excellent,,,,1097.0,660.84,https://www.vrai.com/diamonds/F5024621,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.79,H,SI1,Excellent,Excellent,Excellent,,,,1100.0,614.53,https://www.vrai.com/diamonds/F564026,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.73,H,VS2,Excellent,Excellent,Excellent,,,,1104.0,638.15,https://www.vrai.com/diamonds/F5004081,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.67,H,VS1,Excellent,Excellent,Excellent,,,,1106.0,662.28,https://www.vrai.com/diamonds/F5009327,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.8,H,SI1,Excellent,Excellent,Excellent,,,,1108.0,615.56,https://www.vrai.com/diamonds/F3000793,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.74,H,VS2,Excellent,Excellent,Excellent,,,,1112.0,639.08,https://www.vrai.com/diamonds/F9007868,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.68,H,VS1,Excellent,Excellent,Excellent,,,,1114.0,663.1,https://www.vrai.com/diamonds/F544050,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.95,H,SI1,Excellent,Excellent,Excellent,,,,1118.0,573.33,https://www.vrai.com/diamonds/F5014550,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.69,H,SI1,Ideal+Hearts,Excellent,Excellent,,,,1123.0,664.5,https://www.vrai.com/diamonds/F522396,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.69,H,VS1,Excellent,Excellent,Excellent,,,,1123.0,664.5,https://www.vrai.com/diamonds/F9005822,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.63,H,VS2,Excellent,Excellent,Excellent,,,,1124.0,689.57,https://www.vrai.com/diamonds/F559894,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.7,H,VS1,Excellent,Excellent,Excellent,,,,1132.0,665.88,https://www.vrai.com/diamonds/F5003605,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.64,H,VS2,Excellent,Excellent,Excellent,,,,1133.0,690.85,https://www.vrai.com/diamonds/F527838,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.84,H,SI1,Excellent,Excellent,Excellent,,,,1140.0,619.57,https://www.vrai.com/diamonds/F529728,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.71,H,VS1,Excellent,Excellent,Excellent,,,,1140.0,666.67,https://www.vrai.com/diamonds/F9003705,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.65,H,VS2,Excellent,Excellent,Excellent,,,,1142.0,692.12,https://www.vrai.com/diamonds/F581599,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.78,H,VS2,Excellent,Excellent,Excellent,,,,1146.0,643.82,https://www.vrai.com/diamonds/F5022842,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.72,H,VS1,Excellent,Excellent,Excellent,,,,1149.0,668.02,https://www.vrai.com/diamonds/F5004504,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.72,H,SI1,Ideal+Hearts,Excellent,Excellent,,,,1149.0,668.02,https://www.vrai.com/diamonds/F508283,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.66,H,VS2,Excellent,Excellent,Excellent,,,,1151.0,693.37,https://www.vrai.com/diamonds/F564007,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.79,H,VS2,Excellent,Excellent,Excellent,,,,1154.0,644.69,https://www.vrai.com/diamonds/F5004139,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.73,H,VS1,Excellent,Excellent,Excellent,,,,1158.0,669.36,https://www.vrai.com/diamonds/F5012841,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.67,H,VS2,Excellent,Excellent,Excellent,,,,1160.0,694.61,https://www.vrai.com/diamonds/F537798,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.8,H,VS2,Excellent,Excellent,Excellent,,,,1162.0,645.56,https://www.vrai.com/diamonds/F5024987,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.87,H,SI1,Excellent,Excellent,Excellent,,,,1165.0,622.99,https://www.vrai.com/diamonds/F544230,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.74,H,VS1,Excellent,Excellent,Excellent,,,,1166.0,670.11,https://www.vrai.com/diamonds/F9005491,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.68,H,VS2,Excellent,Excellent,Excellent,,,,1169.0,695.83,https://www.vrai.com/diamonds/F527342,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.62,H,VS1,Excellent,Excellent,Excellent,,,,1169.0,721.6,https://www.vrai.com/diamonds/F525091,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.81,H,VS2,Excellent,Excellent,Excellent,,,,1171.0,646.96,https://www.vrai.com/diamonds/F9012523,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.88,H,SI1,Excellent,Excellent,Excellent,,,,1173.0,623.94,https://www.vrai.com/diamonds/F534669,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.69,H,VS2,Excellent,Excellent,Excellent,,,,1178.0,697.04,https://www.vrai.com/diamonds/F534617,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.82,H,VS2,Excellent,Excellent,Excellent,,,,1179.0,647.8,https://www.vrai.com/diamonds/F9008059,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.89,H,SI1,Excellent,Excellent,Excellent,,,,1181.0,624.87,https://www.vrai.com/diamonds/F529832,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.83,H,VS2,Excellent,Excellent,Excellent,,,,1188.0,649.18,https://www.vrai.com/diamonds/F5024552,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.64,H,VS1,Excellent,Excellent,Excellent,,,,1188.0,724.39,https://www.vrai.com/diamonds/F239580,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.64,H,VVS2,Excellent,Excellent,Excellent,,,,1188.0,724.39,https://www.vrai.com/diamonds/F9010212,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.9,H,SI1,Excellent,Excellent,Excellent,,,,1189.0,625.79,https://www.vrai.com/diamonds/F564083,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.84,H,VS2,Excellent,Excellent,Excellent,,,,1196.0,650.0,https://www.vrai.com/diamonds/F9003407,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.71,H,VS2,Excellent,Excellent,Excellent,,,,1196.0,699.42,https://www.vrai.com/diamonds/F1000540,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.65,H,VS1,Excellent,Excellent,Excellent,,,,1197.0,725.45,https://www.vrai.com/diamonds/F563991,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.78,H,VS1,Excellent,Excellent,Excellent,,,,1201.0,674.72,https://www.vrai.com/diamonds/F9004273,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.72,H,VS2,Excellent,Excellent,Excellent,,,,1205.0,700.58,https://www.vrai.com/diamonds/F526173,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.66,H,VS1,Excellent,Excellent,Excellent,,,,1207.0,727.11,https://www.vrai.com/diamonds/F533665,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.66,H,VVS2,Excellent,Excellent,Excellent,,,,1207.0,727.11,https://www.vrai.com/diamonds/F544333,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.06,H,VS1,Excellent,,,,,,1207.0,1138.68,https://www.vrai.com/diamonds/F9006466,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.79,H,VS1,Excellent,Excellent,Excellent,,,,1210.0,675.98,https://www.vrai.com/diamonds/F544224,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.86,H,VS2,Excellent,Excellent,Excellent,,,,1213.0,652.15,https://www.vrai.com/diamonds/F5031148,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.73,H,VS2,Excellent,Excellent,Excellent,,,,1214.0,701.73,https://www.vrai.com/diamonds/F1000011,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.67,H,VS1,Excellent,Excellent,Excellent,,,,1216.0,728.14,https://www.vrai.com/diamonds/F538469,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.8,H,VS1,Excellent,Excellent,Excellent,,,,1219.0,677.22,https://www.vrai.com/diamonds/F9006081,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.87,H,VS2,Excellent,Excellent,Excellent,,,,1221.0,652.94,https://www.vrai.com/diamonds/F529722,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.68,H,VS1,Excellent,Excellent,Excellent,,,,1226.0,729.76,https://www.vrai.com/diamonds/F545351,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.81,H,VS1,Excellent,Excellent,Excellent,,,,1228.0,678.45,https://www.vrai.com/diamonds/F9005959,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.88,H,VS2,Excellent,Excellent,Excellent,,,,1230.0,654.26,https://www.vrai.com/diamonds/F537922,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.82,H,VS1,Excellent,Excellent,Excellent,,,,1237.0,679.67,https://www.vrai.com/diamonds/F9005189,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.83,H,SI1,Ideal+Hearts,Excellent,Excellent,,,,1245.0,680.33,https://www.vrai.com/diamonds/F522508,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.83,H,VS1,Excellent,Excellent,Excellent,,,,1245.0,680.33,https://www.vrai.com/diamonds/F5048585,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.7,H,VS1,Excellent,Excellent,Excellent,,,,1245.0,732.35,https://www.vrai.com/diamonds/F537254,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.77,H,VS2,Excellent,Excellent,Excellent,,,,1251.0,706.78,https://www.vrai.com/diamonds/F549058,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.84,H,VS1,Excellent,Excellent,Excellent,,,,1254.0,681.52,https://www.vrai.com/diamonds/F9005468,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.84,H,SI1,Ideal+Hearts,Excellent,Excellent,,,,1254.0,681.52,https://www.vrai.com/diamonds/F522434,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.71,H,VS1,Excellent,Excellent,Excellent,,,,1254.0,733.33,https://www.vrai.com/diamonds/F530496,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.78,H,VS2,Excellent,Excellent,Excellent,,,,1260.0,707.87,https://www.vrai.com/diamonds/F547559,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.85,H,VS1,Excellent,Excellent,Excellent,,,,1263.0,682.7,https://www.vrai.com/diamonds/F5002778,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.72,H,VS1,Excellent,Excellent,Excellent,,,,1264.0,734.88,https://www.vrai.com/diamonds/F1000363,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.72,H,VVS2,Excellent,Excellent,Excellent,,,,1264.0,734.88,https://www.vrai.com/diamonds/F5032878,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.15,H,SI1,Excellent,Excellent,Excellent,,,,1269.0,590.23,https://www.vrai.com/diamonds/F548807,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.79,H,VS2,Excellent,Excellent,Excellent,,,,1269.0,708.94,https://www.vrai.com/diamonds/F529820,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.86,H,VS1,Excellent,Excellent,Excellent,,,,1272.0,683.87,https://www.vrai.com/diamonds/F9010037,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.73,H,VS1,Excellent,Excellent,Excellent,,,,1273.0,735.84,https://www.vrai.com/diamonds/F550428,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.16,H,SI1,Excellent,Excellent,Excellent,,,,1277.0,591.2,https://www.vrai.com/diamonds/F5013125,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.8,H,VS2,Excellent,Excellent,Excellent,,,,1278.0,710.0,https://www.vrai.com/diamonds/F1000537,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.87,H,VS1,Excellent,Excellent,Excellent,,,,1281.0,685.03,https://www.vrai.com/diamonds/F3001102,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.81,H,VS2,Excellent,Excellent,Excellent,,,,1288.0,711.6,https://www.vrai.com/diamonds/F534436,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.18,H,SI1,Excellent,Excellent,Excellent,,,,1292.0,592.66,https://www.vrai.com/diamonds/F5033975,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.82,H,VS2,Excellent,Excellent,Excellent,,,,1297.0,712.64,https://www.vrai.com/diamonds/F538182,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.89,H,SI1,Ideal+Hearts,Excellent,Excellent,,,,1299.0,687.3,https://www.vrai.com/diamonds/F537954,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.83,H,VS2,Excellent,Excellent,Excellent,,,,1306.0,713.66,https://www.vrai.com/diamonds/F552475,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.2,H,SI1,Excellent,Excellent,Excellent,,,,1308.0,594.55,https://www.vrai.com/diamonds/F544270,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.84,H,VS2,Excellent,Excellent,Excellent,,,,1316.0,715.22,https://www.vrai.com/diamonds/F556833,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.78,H,VS1,Excellent,Excellent,Excellent,,,,1322.0,742.7,https://www.vrai.com/diamonds/F536038,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.22,H,SI1,Excellent,Excellent,Excellent,,,,1323.0,595.95,https://www.vrai.com/diamonds/F5035991,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.85,H,VS2,Excellent,Excellent,Excellent,,,,1325.0,716.22,https://www.vrai.com/diamonds/F532917,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.23,H,SI1,Excellent,Excellent,Excellent,,,,1331.0,596.86,https://www.vrai.com/diamonds/F544376,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.79,H,VS1,Excellent,Excellent,Excellent,,,,1331.0,743.58,https://www.vrai.com/diamonds/F556594,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.79,H,VVS2,Excellent,Excellent,Excellent,,,,1331.0,743.58,https://www.vrai.com/diamonds/F5048446,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.86,H,VS2,Excellent,Excellent,Excellent,,,,1334.0,717.2,https://www.vrai.com/diamonds/F544222,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.8,H,VS1,Excellent,Excellent,Excellent,,,,1341.0,745.0,https://www.vrai.com/diamonds/F547569,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.87,H,VS2,Excellent,Excellent,Excellent,,,,1343.0,718.18,https://www.vrai.com/diamonds/F544350,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.81,H,VS1,Excellent,Excellent,Excellent,,,,1351.0,746.41,https://www.vrai.com/diamonds/F529707,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.88,H,VS2,Excellent,Excellent,Excellent,,,,1353.0,719.68,https://www.vrai.com/diamonds/F550671,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.82,H,VS1,Excellent,Excellent,Excellent,,,,1360.0,747.25,https://www.vrai.com/diamonds/F231758,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.28,H,SI1,Excellent,Excellent,Excellent,,,,1370.0,600.88,https://www.vrai.com/diamonds/F5006677,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.83,H,VS1,Excellent,Excellent,Excellent,,,,1370.0,748.63,https://www.vrai.com/diamonds/F560831,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.83,H,VVS2,Excellent,Excellent,Excellent,,,,1370.0,748.63,https://www.vrai.com/diamonds/F591408,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.12,H,SI1,Excellent,Excellent,Excellent,,,,1371.0,646.7,https://www.vrai.com/diamonds/F529717,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,2.05,H,VS2,Excellent,Excellent,Excellent,,,,1376.0,671.22,https://www.vrai.com/diamonds/F9011733,2026-04-23T00:42:15Z
2026-04-23,VRAI,round-brilliant,1.84,H,VS1,Excellent,Excellent,Excellent,,,,1380.0,750.0,https://www.vrai.com/diamonds/F560845,2026-04-23T00:42:15Z
